Id,Label,timeset,d3,d2,d1,d0,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
6.S976,6.S976,,Special Subj: EECS,0,false,6,1,0,1,0,0,0,0
6.S977,6.S977,,Special Subj: EECS,0,false,6,1,0,1,0,0,0,0
6.S978,6.S978,,Special Subj: EECS,0,false,6,1,0,1,0,0,0,0
6.S979,6.S979,,Special Subj: EECS,0,false,6,1,0,1,0,0,0,0
6.THG,6.THG,,Graduate Thesis,0,false,6,1,0,1,0,0,0,0
6.THM,6.THM,,Master of Engr Program Thesis,0,false,6,1,0,1,0,0,0,0
6.UAP,6.UAP,,Undergraduate Advanced Project,0,true,6,1,0,1,0,0,0,0
6.UAR,6.UAR,,Seminar in Undergrad Research,0,true,6,2,0,2,0,0,0,0
6.UAT,6.UAT,,Oral Communication,2,true,6,0,2,2,1,1,1,0
6.UR,6.UR,,Undergraduate Research,0.5,true,6,0,1,1,1,1,1,0
6.URS,6.URS,,Undergrad Research in EECS,0,true,6,1,0,1,0,0,0,0
GIR:BIOL,GIR:BIOL,,Introductory Biology,97.339583,true,7,0,29,29,4,0.477876,0.575617,0
7.02,7.02,,Intro to Exp Biology & Comm,2.333333,true,7,1,5,6,1,1,1,3.5
7.03,7.03,,Genetics,24.541667,true,7,1,7,8,3,0.532468,0.577236,19
7.05,7.05,,General Biochemistry,53.520833,true,7,3,39,42,3,0.655462,0.745726,224.833333
7.06,7.06,,Cell Biology,23.583333,true,7,2,27,29,2,0.935484,0.965517,120.666667
7.09,7.09,,Quant &Computational Biology,0,true,7,2,0,2,0,0,0,0
7.102,7.102,,Laboratory Molecular Biology,0,true,7,0,0,0,0,0,0,0
7.11,7.11,,Biology Teaching,0,true,7,0,0,0,0,0,0,0
7.18,7.18,,Topics in Experimental Biology,0,true,7,3,0,3,0,0,0,0
7.20,7.20,,Human Physiology,0,true,7,1,0,1,0,0,0,0
7.21,7.21,,Microbial Physiology,0,true,7,2,0,2,0,0,0,0
7.22,7.22,,Development & Evolution,0,true,7,1,0,1,0,0,0,0
7.23,7.23,,Immunology,0,true,7,1,0,1,0,0,0,0
7.26,7.26,,Molec Basis Infect Disease,0,true,7,1,0,1,0,0,0,0
7.27,7.27,,Principles of Human Disease,0,true,7,1,0,1,0,0,0,0
7.28,7.28,,Molecular Biology,11.5,true,7,2,12,14,1,1,1,36.333333
7.29,7.29,,Cellular Neurobiology,4.333333,true,7,2,6,8,1,1,1,20.333333
7.31,7.31,,Topics in Mammalian Biology,0,true,7,2,0,2,0,0,0,0
7.32,7.32,,Systems Biology,0.5,true,7,3,1,4,1,1,1,5
21A.331,21A.331,,Infections and Inequalities,0,true,21A,0,0,0,0,0,0,0
7.340,7.340,,Advanced Undergraduate Seminar,0,true,7,2,0,2,0,0,0,0
7.341,7.341,,Advanced Undergraduate Seminar,0,true,7,2,0,2,0,0,0,0
7.342,7.342,,Advanced Undergraduate Seminar,0,true,7,2,0,2,0,0,0,0
7.343,7.343,,Advanced Undergraduate Seminar,0,true,7,2,0,2,0,0,0,0
7.344,7.344,,Advanced Undergraduate Seminar,0,true,7,2,0,2,0,0,0,0
7.345,7.345,,Advanced Undergraduate Seminar,0,true,7,2,0,2,0,0,0,0
7.346,7.346,,Advanced Undergraduate Seminar,0,true,7,2,0,2,0,0,0,0
7.347,7.347,,Advanced Undergraduate Seminar,0,true,7,2,0,2,0,0,0,0
7.348,7.348,,Advanced Undergraduate Seminar,0,true,7,2,0,2,0,0,0,0
7.349,7.349,,Advanced Undergraduate Seminar,0,true,7,2,0,2,0,0,0,0
7.37,7.37,,Molec & Engr Aspects Biotech,0,true,7,6,0,6,0,0,0,0
7.371,7.371,,Biol Eng Princ Novel Biotherap,0,true,7,1,0,1,0,0,0,0
7.391,7.391,,Independent Study in Biology,0,true,7,0,0,0,0,0,0,0
7.392,7.392,,Independent Study in Biology,0,true,7,0,0,0,0,0,0,0
7.393,7.393,,Independent Study in Genetics,0,true,7,0,0,0,0,0,0,0
7.394,7.394,,Independent Study Biochemistry,0,true,7,0,0,0,0,0,0,0
7.395,7.395,,Ind Stdy: Cell & Moleculr Biol,0,true,7,0,0,0,0,0,0,0
7.396,7.396,,Ind Stdy: Experimental Biology,0,true,7,0,0,0,0,0,0,0
7.41,7.41,,Principles of Chemical Biology,0,true,7,1,0,1,0,0,0,0
7.410,7.410,,Applied Statistics,0,false,7,1,0,1,0,0,0,0
7.411,7.411,,Sem in Biological Oceanography,0,false,7,1,0,1,0,0,0,0
7.421,7.421,,Probs: Biological Oceanography,0,false,7,1,0,1,0,0,0,0
7.430,7.430,,Topics in Quant Marine Science,0,false,7,1,0,1,0,0,0,0
7.431,7.431,,Topics in Marine Ecology,0,false,7,1,0,1,0,0,0,0
7.432,7.432,,Topics:Marine Physiol &Biochem,0,false,7,1,0,1,0,0,0,0
7.433,7.433,,Topics in Biol Oceanography,0,false,7,1,0,1,0,0,0,0
7.434,7.434,,Topics in Zooplankton Biology,0,false,7,1,0,1,0,0,0,0
7.435,7.435,,Topics in Benthic Biology,0,false,7,1,0,1,0,0,0,0
7.436,7.436,,Topics:Phytoplankton Biology,0,false,7,1,0,1,0,0,0,0
7.437,7.437,,Topics:Molec Biol Oceanography,0,false,7,1,0,1,0,0,0,0
7.438,7.438,,Topics:Behavior Marine Animals,0,false,7,1,0,1,0,0,0,0
7.439,7.439,,Topics in Marine Microbiology,0,false,7,1,0,1,0,0,0,0
7.440,7.440,,Introduction to Math Ecology,0,false,7,3,0,3,0,0,0,0
7.45,7.45,,The Hallmarks of Cancer,0.5,true,7,1,1,2,1,1,1,6
10.03,10.03,,Advances in Biomanufacturing,0,true,10,0,0,0,0,0,0,0
7.470,7.470,,Biological Oceanography,0,false,7,1,0,1,0,0,0,0
9.18,9.18,,Developmental Neurobiology,2,true,9,4,2,6,1,1,1,11.5
7.491,7.491,,Research in Biol Oceanography,0,false,7,1,0,1,0,0,0,0
7.494,7.494,,Research Problems Microbiology,0,false,7,1,0,1,0,0,0,0
7.498,7.498,,TeachingExperienceMicrobiology,0,false,7,1,0,1,0,0,0,0
7.499,7.499,,Rsch Rotations in Microbiology,0,false,7,3,0,3,0,0,0,0
7.50,7.50,,Meth & Logic:Molecular Biology,0,false,7,3,0,3,0,0,0,0
7.51,7.51,,Prncp Biochemical Analysis,2,false,7,1,3,4,1,1,1,0
7.52,7.52,,Graduate Genetics,1,false,7,1,2,3,1,1,1,0
15.480,15.480,,Science and Bus of Biotech,0,false,15,2,0,2,0,0,0,0
15.136,15.136,,Princ& Practice:Drug Developmt,0,false,15,1,0,1,0,0,0,0
20.486,20.486,,Case studies in drug discovery,0,false,20,0,0,0,0,0,0,0
7.55,7.55,,Case Studies Experimental Des,0,false,7,1,0,1,0,0,0,0
7.57,7.57,,Quantitative Biology,0,false,7,1,0,1,0,0,0,0
7.60,7.60,,Struct & Funct of the Nucleus,0,false,7,2,0,2,0,0,0,0
7.61,7.61,,Eukaryotic Cell Biology,0,false,7,1,0,1,0,0,0,0
7.64,7.64,,Molec Mechnsm Neuromusc Disord,0,false,7,1,0,1,0,0,0,0
9.015,9.015,,Molecular & Cell Neurosci I,0,false,9,0,0,0,0,0,0,0
9.322,9.322,,Genetic Methods Neurobio,0,false,9,1,0,1,0,0,0,0
9.013,9.013,,Molecular & Cell Neurosci II,0,false,9,1,0,1,0,0,0,0
7.70,7.70,,Regulation of Gene Expression,0,false,7,1,0,1,0,0,0,0
7.72,7.72,,Princ Frontier of Develop Biol,0,false,7,1,0,1,0,0,0,0
20.416,20.416,,Topics Biophyscs & Phys Bio,0,false,20,0,0,0,0,0,0,0
7.76,7.76,,Topics in Protein Biochemistry,0,false,7,1,0,1,0,0,0,0
7.77,7.77,,Wrkshp:Nucleic Acids& Proteins,0,false,7,3,0,3,0,0,0,0
7.82,7.82,,Mammalian Develpmnt & Genetics,0,false,7,1,0,1,0,0,0,0
7.87,7.87,,Protein Folding and Misfolding,0,false,7,3,0,3,0,0,0,0
CSB.100,CSB.100,,Topics in Comp & Sys Biology,0,false,CSB,1,0,1,0,0,0,0
20.930,20.930,,Research Expnce in Biopharma,0,false,20,0,0,0,0,0,0,0
7.931,7.931,,Independent Study in Biology,0,false,7,1,0,1,0,0,0,0
7.932,7.932,,Independent Study in Biology,0,false,7,1,0,1,0,0,0,0
7.933,7.933,,Research Rotations in Biology,0,false,7,1,0,1,0,0,0,0
7.934,7.934,,Teaching Experience in Biology,0,false,7,1,0,1,0,0,0,0
7.935,7.935,,Responsible Conduct in Biology,0,false,7,1,0,1,0,0,0,0
7.941,7.941,,Research Problems,0,false,7,1,0,1,0,0,0,0
7.942,7.942,,Research Problems,0,false,7,1,0,1,0,0,0,0
7.95,7.95,,Cancer Biology,0,false,7,2,0,2,0,0,0,0
9.301,9.301,,Neural Plasticity:Lrng & Mmry,0,false,9,1,0,1,0,0,0,0
7.MTHG,7.MTHG,,Microbiology Graduate Thesis,0,false,7,1,0,1,0,0,0,0
7.S391,7.S391,,Special Subject in Biology,0,true,7,1,0,1,0,0,0,0
7.S392,7.S392,,Special Subject in Biology,0,true,7,1,0,1,0,0,0,0
7.S399,7.S399,,Special Subject in Biology,0,true,7,1,0,1,0,0,0,0
7.S930,7.S930,,Special Subject in Biology,0,false,7,1,0,1,0,0,0,0
7.S931,7.S931,,Special Subject in Biology,0,false,7,1,0,1,0,0,0,0
7.S932,7.S932,,Special Subject in Biology,0,false,7,1,0,1,0,0,0,0
7.S939,7.S939,,Special Subject in Biology,0,false,7,1,0,1,0,0,0,0
7.THG,7.THG,,Graduate Thesis,0,false,7,1,0,1,0,0,0,0
7.THU,7.THU,,Thesis,0,true,7,0,0,0,0,0,0,0
7.UR,7.UR,,Undergraduate Research,0,true,7,1,0,1,0,0,0,0
7.URG,7.URG,,Undergraduate Research,0,true,7,1,0,1,0,0,0,0
GIR:PHY1,GIR:PHY1,,Physics I,230.907562,true,8,0,38,38,8,0.314505,0.38629,0
GIR:PHY2,GIR:PHY2,,Physics II,156.799769,true,8,2,43,45,7,0.374847,0.467326,365.618315
8.03,8.03,,Physics III,46.583333,true,8,2,16,18,6,0.37037,0.471,193.488095
8.033,8.033,,Relativity,2.333333,true,8,2,5,7,1,1,1,18
8.04,8.04,,Quantum Physics I,36.583333,true,8,3,7,10,5,0.331034,0.429167,192.838095
8.044,8.044,,Statistical Physics I,8.333333,true,8,2,9,11,3,0.653846,0.754902,70.161905
8.05,8.05,,Quantum Physics II,31.333333,true,8,1,12,13,4,0.428571,0.555556,191.666667
8.051,8.051,,Quantum Physics II,0,true,8,2,0,2,0,0,0,0
8.06,8.06,,Quantum Physics III,0,true,8,1,0,1,0,0,0,0
8.07,8.07,,Electromagnetism II,16.583333,true,8,2,11,13,4,0.507937,0.622396,101.6
8.08,8.08,,Statistical Physics II,0.25,true,8,2,1,3,1,1,1,1.166667
8.09,8.09,,Classical Mechanics III,0,true,8,1,0,1,0,0,0,0
8.13,8.13,,Experimental Physics I,0.75,true,8,1,2,3,1,1,1,5
8.14,8.14,,Experimental Physics II,0,true,8,2,0,2,0,0,0,0
8.18,8.18,,Research Probs: Undergrad Phys,0,true,8,1,0,1,0,0,0,0
8.19,8.19,,Readings in Physics,0,true,8,0,0,0,0,0,0,0
8.20,8.20,,Intro to Special Relativity,1,true,8,2,1,3,1,1,1,2
8.21,8.21,,Physics of Energy,0,true,8,3,0,3,0,0,0,0
8.223,8.223,,Classical Mechanics II,1,true,8,2,1,3,1,1,1,3
8.224,8.224,,Exploring Black Holes,0,true,8,2,0,2,0,0,0,0
STS.042,STS.042,,Physics in the 20th Century,0,true,STS,0,0,0,0,0,0,0
8.226,8.226,,43 Orders of Magnitude,0,true,8,3,0,3,0,0,0,0
8.231,8.231,,Physics of Solids I,3.25,true,8,2,3,5,2,0.8,0.875,27.166667
20.315,20.315,,Intro to Biological Physics,0,true,20,3,0,3,0,0,0,0
8.251,8.251,,String Theory: Undergraduates,0,true,8,3,0,3,0,0,0,0
8.276,8.276,,Nuclear & Particle Physics,0,true,8,2,0,2,0,0,0,0
8.277,8.277,,Intro to Particle Accelerators,0,true,8,3,0,3,0,0,0,0
8.282,8.282,,Intro to Astronomy,1,true,8,1,1,2,2,0.666667,0.75,2
8.284,8.284,,Modern Astrophysics,0,true,8,2,0,2,0,0,0,0
8.286,8.286,,The Early Universe,0,true,8,2,0,2,0,0,0,0
12.410,12.410,,Obsrv Techniques:Opticl Astron,1,true,12,3,1,4,1,1,1,7
12.425,12.425,,Extrasolar Planets,0,true,12,2,0,2,0,0,0,0
8.292,8.292,,Fluid Physics,0,true,8,3,0,3,0,0,0,0
8.295,8.295,,Practical Work Experience,0,true,8,0,0,0,0,0,0,0
8.297,8.297,,Physics of the 21st Century,0,true,8,4,0,4,0,0,0,0
8.298,8.298,,Selected Topics in Physics,0,true,8,1,0,1,0,0,0,0
8.299,8.299,,Physics Teaching,0,true,8,0,0,0,0,0,0,0
8.311,8.311,,Electromagnetic Theory,0,false,8,1,0,1,0,0,0,0
18.369,18.369,,Methods in Nanophotonics,0,false,18,3,0,3,0,0,0,0
8.321,8.321,,Quantum Theory I,20.75,false,8,1,6,7,3,0.480769,0.566667,153
8.322,8.322,,Quantum Theory II,4.5,false,8,2,3,5,2,0.588235,0.65,80
8.323,8.323,,Rel Quantum Field Theory I,8,false,8,1,6,7,2,0.666667,0.75,58
8.324,8.324,,Rel Quantum Field Theory II,6,false,8,2,7,9,1,1,1,86
8.325,8.325,,Rel Quantum Field Theory III,0,false,8,1,0,1,0,0,0,0
8.333,8.333,,Statistical Mechanics I,3,false,8,2,4,6,1,1,1,34
8.334,8.334,,Statistical Mechanics II,0,false,8,1,0,1,0,0,0,0
8.361,8.361,,Many-Particle Systems,0,false,8,2,0,2,0,0,0,0
8.381,8.381,,Topics: Theoretical Physics,0,false,8,1,0,1,0,0,0,0
8.382,8.382,,Topics: Theoretical Physics,0,false,8,1,0,1,0,0,0,0
8.391,8.391,,Pre-Thesis Research,0,false,8,1,0,1,0,0,0,0
8.392,8.392,,Pre-Thesis Research,0,false,8,1,0,1,0,0,0,0
8.398,8.398,,Selected Topics Grad Physics,0,false,8,1,0,1,0,0,0,0
8.399,8.399,,Physics Teaching,0,false,8,1,0,1,0,0,0,0
8.421,8.421,,Atomic & Optical Physics I,0,false,8,1,0,1,0,0,0,0
8.422,8.422,,Atomic & Optical Physics II,0,false,8,1,0,1,0,0,0,0
8.481,8.481,,Physics: Atoms & Radiation,0,false,8,1,0,1,0,0,0,0
8.482,8.482,,Physics: Atoms & Radiation,0,false,8,1,0,1,0,0,0,0
8.511,8.511,,Theory of Solids I,1,false,8,1,1,2,1,1,1,11
8.512,8.512,,Theory of Solids II,0,false,8,1,0,1,0,0,0,0
8.513,8.513,,Condensed Matter Physics,0,false,8,4,0,4,0,0,0,0
8.514,8.514,,Corelat Sys Condns Mattr Physc,0,false,8,2,0,2,0,0,0,0
8.581,8.581,,Topics: Condensed Matter Phys,0,false,8,1,0,1,0,0,0,0
8.582,8.582,,Topics: Condensed Matter Phys,0,false,8,1,0,1,0,0,0,0
8.592,8.592,,Statistical Physics Biology,0,false,8,2,0,2,0,0,0,0
8.593,8.593,,Biological Physics,0,false,8,1,0,1,0,0,0,0
22.611,22.611,,Intro to Plasma Physics I,11,false,22,4,9,13,3,0.785714,0.893939,121
8.614,8.614,,Intro to Plasma Physics II,0,false,8,1,0,1,0,0,0,0
8.624,8.624,,Plasma Waves,0,false,8,1,0,1,0,0,0,0
8.641,8.641,,Physics: High-Energy Plasmas I,0,false,8,1,0,1,0,0,0,0
8.642,8.642,,Physics:High-Energy Plasmas II,0,false,8,1,0,1,0,0,0,0
8.681,8.681,,Sel Topics:Fluid & Plasma Phys,0,false,8,1,0,1,0,0,0,0
8.682,8.682,,Sel Topics:Fluid & Plasma Phys,0,false,8,1,0,1,0,0,0,0
8.701,8.701,,Intro: Nuclear & Particle Phys,5,false,8,1,3,4,2,0.666667,0.75,40
8.711,8.711,,Nuclear Physics,1,false,8,2,1,3,1,1,1,11
8.712,8.712,,Adv Topics in Nuclear Physics,0,false,8,2,0,2,0,0,0,0
8.781,8.781,,Selcted Topics: Nuclear Theory,0,false,8,1,0,1,0,0,0,0
8.782,8.782,,Selcted Topics: Nuclear Theory,0,false,8,1,0,1,0,0,0,0
8.790,8.790,,Topics in Accelerator Physics,0,false,8,2,0,2,0,0,0,0
8.811,8.811,,Particle Physics II,2,false,8,1,2,3,1,1,1,22
8.812,8.812,,Graduate Experimental Physics,0,false,8,1,0,1,0,0,0,0
8.821,8.821,,String Theory,0,false,8,1,0,1,0,0,0,0
8.831,8.831,,Supersymmetric Quant Field Th,0,false,8,1,0,1,0,0,0,0
8.841,8.841,,Electroweak Interactions,0,false,8,1,0,1,0,0,0,0
8.851,8.851,,Effective Field Theory,0,false,8,1,0,1,0,0,0,0
8.861,8.861,,Adv Topics in Superfluidity,0,false,8,1,0,1,0,0,0,0
8.871,8.871,,Topics:Theor Particle Physics,0,false,8,1,0,1,0,0,0,0
8.872,8.872,,Topics:Theor Particle Physics,0,false,8,1,0,1,0,0,0,0
8.881,8.881,,Topics:  Exp Particle Physics,0,false,8,1,0,1,0,0,0,0
8.882,8.882,,Topics:  Exp Particle Physics,0,false,8,1,0,1,0,0,0,0
8.901,8.901,,Astrophysics I,1,false,8,1,1,2,1,1,1,1
8.902,8.902,,Astrophysics II,0,false,8,1,0,1,0,0,0,0
8.913,8.913,,Plasma Astrophysics I,0,false,8,1,0,1,0,0,0,0
8.914,8.914,,Plasma Astrophysics II,0,false,8,1,0,1,0,0,0,0
8.921,8.921,,Stellar Structure & Evolution,0,false,8,1,0,1,0,0,0,0
8.942,8.942,,Cosmology,0,false,8,1,0,1,0,0,0,0
8.952,8.952,,Particle Phys: Early Universe,0,false,8,2,0,2,0,0,0,0
8.962,8.962,,General Relativity,0,false,8,3,0,3,0,0,0,0
8.971,8.971,,Astrophysics Seminar,0,false,8,1,0,1,0,0,0,0
8.972,8.972,,Astrophysics Seminar,0,false,8,1,0,1,0,0,0,0
8.981,8.981,,Selcted Topics in Astrophysics,0,false,8,1,0,1,0,0,0,0
8.982,8.982,,Selcted Topics in Astrophysics,0,false,8,1,0,1,0,0,0,0
8.995,8.995,,Practical Work Experience,0,false,8,0,0,0,0,0,0,0
8.S04,8.S04,,Quantum Physics I,0,true,8,3,0,3,0,0,0,0
8.S10,8.S10,,Special Subject:  Physics,0,true,8,0,0,0,0,0,0,0
8.S30,8.S30,,Special Subject:  Physics,0,true,8,0,0,0,0,0,0,0
8.S301,8.S301,,Special Subject: Physics,0,false,8,1,0,1,0,0,0,0
8.S421,8.S421,,Special Subject:  Physics,0,false,8,1,0,1,0,0,0,0
8.S50,8.S50,,Special Subject:  Physics,0,true,8,0,0,0,0,0,0,0
8.S851,8.S851,,SpecSubj Effctive Field Theory,0,false,8,2,0,2,0,0,0,0
8.THG,8.THG,,Thesis,0,false,8,1,0,1,0,0,0,0
8.THU,8.THU,,Thesis,0,true,8,0,0,0,0,0,0,0
8.UR,8.UR,,Undergraduate Research,0,true,8,0,0,0,0,0,0,0
9.00,9.00,,Intro to Psychological Science,13.166667,true,9,0,16,16,1,1,1,0
9.01,9.01,,Introduction to Neuroscience,20.111111,true,9,0,14,14,2,0.71875,0.804348,0
9.011,9.011,,Systems Neuroscience,0,false,9,1,0,1,0,0,0,0
9.012,9.012,,Cognitive Science,0,false,9,1,0,1,0,0,0,0
9.014,9.014,,Quantitative Methods,0,false,9,0,0,0,0,0,0,0
HST.714,HST.714,,"Acoustics, Percept of Speech",0,false,HST,3,0,3,0,0,0,0
9.04,9.04,,Sensory Systems,0,true,9,2,0,2,0,0,0,0
9.07,9.07,,Statistics for Brain & Cog Sci,2,true,9,1,3,4,1,1,1,2.5
9.073,9.073,,Stats for Neurosci Rsch,0,false,9,1,0,1,0,0,0,0
9.10,9.10,,Cognitive Neuroscience,1.333333,true,9,1,2,3,1,1,1,0.333333
9.11,9.11,,The Human Brain,0,true,9,2,0,2,0,0,0,0
9.12,9.12,,Expermental Molecular Neurobio,0,true,9,2,0,2,0,0,0,0
9.123,9.123,,Neurotechnology in Action,0,false,9,1,0,1,0,0,0,0
9.14,9.14,,Brain Structure & its Origins,0,true,9,1,0,1,0,0,0,0
9.15,9.15,,Neuromod & Neuroendocrine Sys,0,true,9,3,0,3,0,0,0,0
9.16,9.16,,Cellular Neurophysiology,1,true,9,1,1,2,1,1,1,5
9.17,9.17,,Systems Neuroscience Lab,0,true,9,4,0,4,0,0,0,0
9.19,9.19,,Comp. Psycholinguistics,0,true,9,5,0,5,0,0,0,0
9.20,9.20,,Animal Behavior,0.333333,true,9,1,1,2,1,1,1,0
9.24,9.24,,Diseases of the Nervous System,0,true,9,3,0,3,0,0,0,0
9.26,9.26,,Princ & Apps of Genetic Engr,0,true,9,5,0,5,0,0,0,0
9.272,9.272,,Topics Neural Signal Prcessing,0,false,9,1,0,1,0,0,0,0
9.28,9.28,,Current Topics in Dev Neurobio,0,true,9,1,0,1,0,0,0,0
HST.723,HST.723,,"Neural Mechnsms, Percept & Cog",1,false,HST,1,1,2,1,1,1,0
9.31,9.31,,Neurobio of Learning & Memory,0,true,9,1,0,1,0,0,0,0
9.32,9.32,,"Genes, Circuits, and Behavior",0,true,9,4,0,4,0,0,0,0
9.33,9.33,,Your Brain: A User's Guide,0,true,9,0,0,0,0,0,0,0
9.35,9.35,,Perceptual systems,0.333333,true,9,3,1,4,1,1,1,1
9.357,9.357,,Current Topics in Perception,0,false,9,1,0,1,0,0,0,0
9.40,9.40,,Intro to Neural Computation,5.333333,true,9,4,6,10,2,0.875,0.928571,33.333333
9.41,9.41,,Res & Comm in Neuro & Cog Sci,0,true,9,2,0,2,0,0,0,0
9.42,9.42,,Brain & Its Intrfce with Body,0,true,9,3,0,3,0,0,0,0
20.352,20.352,,Principles of Neuroengineering,0,false,20,1,0,1,0,0,0,0
MAS.883,MAS.883,,Invent/Deploy Transformtv Tech,0,false,MAS,1,0,1,0,0,0,0
9.46,9.46,,Neuroscience of Morality,0,true,9,5,0,5,0,0,0,0
24.08,24.08,,Phil Issues in Brain Science,0,true,24,0,0,0,0,0,0,0
9.50,9.50,,Research in Brain & Cogn Sci,0,true,9,2,0,2,0,0,0,0
9.54,9.54,,Comp Aspects Biol Lrng,0,true,9,1,0,1,0,0,0,0
9.56,9.56,,Abnormal Language,0,true,9,2,0,2,0,0,0,0
HST.583,HST.583,,Funct Magn Res Imaging: Data,0,false,HST,3,0,3,0,0,0,0
9.59,9.59,,Lab in Psycholinguistics,0,true,9,2,0,2,0,0,0,0
9.60,9.60,,Machine-Motivated Human Vision,0,true,9,2,0,2,0,0,0,0
9.601,9.601,,Language Acquisition I,0,false,9,1,0,1,0,0,0,0
9.63,9.63,,Lab in Visual Cognition,0,true,9,1,0,1,0,0,0,0
9.65,9.65,,Cognitive Processes,0.333333,true,9,1,1,2,1,1,1,0
9.71,9.71,,Funct MRI of Human Brain,0,true,9,3,0,3,0,0,0,0
9.77,9.77,,Computational Perception,0,true,9,4,0,4,0,0,0,0
14.137,14.137,,Psychology and Economics,0,false,14,0,0,0,0,0,0,0
9.85,9.85,,Infant & Childhood Cognition,0.333333,true,9,1,1,2,1,1,1,0
9.901,9.901,,Responsible Conduct in Science,0,false,9,0,0,0,0,0,0,0
9.91,9.91,,Ind Study Brain & Cog Sciences,0,true,9,2,0,2,0,0,0,0
9.919,9.919,,Teaching Brain & Cog Sciences,0,false,9,0,0,0,0,0,0,0
9.921,9.921,,Rsrch in Brain & Cog Sciences,0,false,9,1,0,1,0,0,0,0
9.941,9.941,,Graduate Thesis Proposal,0,false,9,1,0,1,0,0,0,0
9.95,9.95,,Rsearch Topics in Neuroscience,0,true,9,0,0,0,0,0,0,0
9.97,9.97,,Introduction to Neuroanatomy,0,true,9,0,0,0,0,0,0,0
9.S51,9.S51,,Spec Subj Brain & Cog Sciences,0,true,9,1,0,1,0,0,0,0
9.S52,9.S52,,Spec Subj Brain & Cog Sciences,0,true,9,1,0,1,0,0,0,0
9.S911,9.S911,,Spec Subj Brain & Cog Sciences,0,false,9,1,0,1,0,0,0,0
9.S912,9.S912,,Spec Subj Brain & Cog Sciences,0,false,9,1,0,1,0,0,0,0
9.S913,9.S913,,Spec Subj Brain & Cog Sciences,0,false,9,1,0,1,0,0,0,0
9.S914,9.S914,,Spec Subj Brain & Cog Sciences,0,false,9,1,0,1,0,0,0,0
9.S915,9.S915,,Spec Subj Brain & Cog Sciences,0,false,9,1,0,1,0,0,0,0
9.S916,9.S916,,Spec Subj Brain & Cog Sciences,0,false,9,1,0,1,0,0,0,0
9.S917,9.S917,,Spec Subj Brain & Cog Sciences,0,false,9,1,0,1,0,0,0,0
9.S918,9.S918,,Spec Subj Brain & Cog Sciences,0,false,9,1,0,1,0,0,0,0
9.S92,9.S92,,Spec Subj Brain & Cog Sciences,0,true,9,1,0,1,0,0,0,0
9.S93,9.S93,,Spec Subj Brain & Cog Sciences,0,true,9,0,0,0,0,0,0,0
9.S94,9.S94,,Spec Subj Brain & Cog Sciences,0,true,9,0,0,0,0,0,0,0
9.S95,9.S95,,Spec Subj Brain & Cog Sciences,0,true,9,0,0,0,0,0,0,0
9.S96,9.S96,,Spec Subj Brain & Cog Sciences,0,true,9,0,0,0,0,0,0,0
9.S97,9.S97,,Spec Subj Brain & Cog Sciences,0,true,9,0,0,0,0,0,0,0
9.S98,9.S98,,Spec Subj Brain & Cog Sciences,0,true,9,0,0,0,0,0,0,0
9.S99,9.S99,,Spec Subj Brain & Cog Sciences,0,true,9,0,0,0,0,0,0,0
9.THG,9.THG,,Thesis,0,false,9,1,0,1,0,0,0,0
9.UR,9.UR,,Undergraduate Research,0,true,9,0,0,0,0,0,0,0
9.URG,9.URG,,Undergraduate Research,0.5,true,9,0,1,1,1,1,1,0
10.00,10.00,,Molecule Builders,0,true,10,2,0,2,0,0,0,0
10.02,10.02,,Entrepreneurship for Engineers,0,true,10,0,0,0,0,0,0,0
10.04,10.04,,Philosophcal History of Energy,0,true,10,0,0,0,0,0,0,0
10.05,10.05,,Problems in Energy and Env,0.333333,true,10,0,1,1,1,1,1,0
10.06,10.06,,Advanced Ethics for Engineers,0,true,10,3,0,3,0,0,0,0
10.10,10.10,,Intro to Chem Engineering,16.69213,true,10,3,2,5,4,0.40708,0.443841,73.535714
10.213,10.213,,Chem & Bio Engr Thermodynamics,16.212963,true,10,2,12,14,3,0.634146,0.724359,66.67619
10.22,10.22,,Molecular Engineering,0,true,10,2,0,2,0,0,0,0
10.25,10.25,,Industrial Chemistry,0,false,10,3,0,3,0,0,0,0
10.26,10.26,,Chem Engr Projects Lab,0,true,10,9,0,9,0,0,0,0
10.28,10.28,,Chemical-Biological Engr Lab,0,true,10,5,0,5,0,0,0,0
10.28L,10.28L,,Chemical-Biological Engr Lab,0,true,10,5,0,5,0,0,0,0
10.301,10.301,,Fluid Mechanics,15.171296,true,10,2,13,15,3,0.583333,0.671429,92.359524
10.302,10.302,,Transport Processes,9.638889,true,10,4,14,18,2,0.9375,0.966667,76.361905
10.31,10.31,,Nano Energy Transprt Processes,0,true,10,6,0,6,0,0,0,0
10.32,10.32,,Separation Processes,0,true,10,2,0,2,0,0,0,0
10.34,10.34,,Numerical Methods: Chem Eng,1,false,10,1,1,2,1,1,1,0.5
10.345,10.345,,Fund of Metabolic Biochem Eng,0,true,10,3,0,3,0,0,0,0
10.37,10.37,,Chemical Kinetics & Reactors,6.166667,true,10,2,6,8,2,0.875,0.928571,37.55
10.40,10.40,,Chem Engr Thermodynamics,3,false,10,1,2,3,2,0.75,0.833333,4
10.424,10.424,,Pharmaceutical Engineering,0,true,10,1,0,1,0,0,0,0
